t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.978,0.34823297587091645,-3.043842226053056,211.9607468596008,0.37139517234279434,BALANCING
0.98,0.3421524866175504,-3.036706727998528,212.0091394568479,0.37132076651173734,BALANCING
0.982,0.33608626375141304,-3.0295769303019826,212.05651842334422,0.3712449962233411,BALANCING
0.984,0.3300342958536659,-3.022452848012343,212.1028861770172,0.37116786531931,BALANCING
0.986,0.32399657147543737,-3.0153344961170956,212.1482451338042,0.37108937763713984,BALANCING
0.988,0.31797307913794565,-3.0082218895423787,212.1925977076474,0.3710095370101122,BALANCING
0.99,0.3119638073326213,-3.0011150431530673,212.23594631048854,0.37092834726728907,BALANCING
0.992,0.3059687445212296,-2.9940139717528584,212.27829335226417,0.37084581223350804,BALANCING
0.994,0.29998787913599306,-2.98691869008436,212.3196412409004,0.3707619357293766,BALANCING
0.996,0.29402119957971323,-2.979829212829174,212.35999238230792,0.37067672157126696,BALANCING
0.998,0.2880686942258928,-2.972745554607983,212.39934918037707,0.3705901735713112,BALANCING
1.0,0.28213035141885745,-2.9656677299806393,212.43771403697284,0.3705022955373957,BALANCING
1.002,0.27620615947387706,-2.9585957534462497,212.47508935192982,0.3704130912731563,BALANCING
1.004,0.27029610667728754,-2.9515296394432617,212.51147752304755,0.37032256457797297,BALANCING
1.006,0.26440018128661186,-2.9444694023495503,212.54688094608528,0.37023071924696493,BALANCING
1.008,0.2585183715306811,-2.937415056482505,212.5813020147573,0.37013755907098556,BALANCING
1.01,0.25265066560975535,-2.930366616099116,212.61474312072815,0.3700430878366175,BALANCING
1.012,0.24679705169564461,-2.9233240953960618,212.6472066536074,0.3699473093261675,BALANCING
1.014,0.24095751793182896,-2.916287508509796,212.67869500094534,0.3698502273176615,BALANCING
1.016,0.23513205243357926,-2.9092568695166343,212.7092105482278,0.36975184558483987,BALANCING
1.018,0.2293206432880772,-2.90223219243284,212.73875567887154,0.36965216789715255,BALANCING
1.02,0.2235232785545353,-2.8952134912147134,212.76733277421945,0.36955119801975395,BALANCING
1.022,0.2177399462643169,-2.8882007797586775,212.79494421353596,0.3694489397134985,BALANCING
1.024,0.21197063442105563,-2.8811940719013656,212.821592374002,0.3693453967349356,BALANCING
1.026,0.206215331000775,-2.874193381419709,212.84727963071072,0.369240572836305,BALANCING
