t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.196,-1.6334278964487714,-0.15744550370560237,182.04207613987663,0.269033119107046,BALANCING
2.198,-1.6337385684103185,-0.1536157952144387,181.76220744138962,0.26854659459414254,BALANCING
2.2,-1.6340415903080459,-0.1497953349805557,181.4822996794285,0.26806020092259103,BALANCING
2.202,-1.6343369806319534,-0.14598411512925644,181.2023541277868,0.26757393979245453,BALANCING
2.204,-1.6346247578562692,-0.14218212776734887,180.9223720571255,0.26708781289885025,BALANCING
2.206,-1.634904940439412,-0.1383893649832265,180.64235473497587,0.2666018219319559,BALANCING
2.208,-1.6351775468239562,-0.1346058188469516,180.36230342574214,0.2661159685770149,BALANCING
2.21,-1.6354425954365932,-0.13083148141033554,180.08221939070458,0.26563025451434213,BALANCING
2.212,-1.6357001046880961,-0.12706634470701997,179.80210388802192,0.26514468141933,BALANCING
2.214,-1.6359500929732833,-0.12331040075255907,179.5219581727345,0.26465925096245374,BALANCING
2.216,-1.6361925786709828,-0.11956364154449975,179.2417834967668,0.26417396480927724,BALANCING
2.218,-1.636427580143995,-0.11582605906246242,178.9615811089305,0.26368882462045895,BALANCING
2.22,-1.6366551157390583,-0.11209764526822238,178.68135225492708,0.2632038320517575,BALANCING
2.222,-1.636875203786813,-0.10837839210579041,178.40109817735086,0.26271898875403726,BALANCING
2.224,-1.637087862601766,-0.10466829150149255,178.12082011569169,0.26223429637327444,BALANCING
2.226,-1.6372931104822546,-0.100967335364051,177.84051930633777,0.2617497565505626,BALANCING
2.228,-1.6374909657104126,-0.09727551558466475,177.56019698257865,0.26126537092211843,BALANCING
2.23,-1.6376814465521352,-0.09359282403708923,177.27985437460785,0.2607811411192874,BALANCING
2.232,-1.6378645712570432,-0.08991925257771569,176.99949270952598,0.26029706876854986,BALANCING
2.234,-1.6380403580584495,-0.08625479304565194,176.7191132113434,0.2598131554915265,BALANCING
2.236,-1.6382088251733238,-0.08259943726280207,176.43871710098318,0.25932940290498435,BALANCING
2.238,-1.6383699908022589,-0.07895317703394557,176.15830559628392,0.25884581262084216,BALANCING
2.24,-1.6385238731294358,-0.0753160041468166,175.87787991200267,0.2583623862461768,BALANCING
2.242,-1.6386704903225906,-0.07168791037218343,175.5974412598178,0.2578791253832285,BALANCING
2.244,-1.6388098605329802,-0.06806888746392843,175.31699084833193,0.25739603162940694,BALANCING
2.246,-1.6389420018953478,-0.06445892715912567,175.03652988307468,0.25691310657729693,BALANCING
2.248,-1.6390669325278913,-0.06085802117812049,174.7560595665058,0.2564303518146644,BALANCING
2.25,-1.639184670532228,-0.05726616122460875,174.47558109801784,0.25594776892446197,BALANCING
2.2520000000000002,-1.6392952339933624,-0.053683338985714986,174.1950956739392,0.2554653594848348,BALANCING
2.254,-1.639398640979653,-0.05010954613207069,173.91460448753702,0.25498312506912646,BALANCING
2.2560000000000002,-1.6394949095427793,-0.04654477431789207,173.6341087290201,0.2545010672458851,BALANCING
2.258,-1.6395840577177092,-0.04298901518106017,173.35360958554185,0.2540191875788686,BALANCING
2.2600000000000002,-1.6396661035226656,-0.039442260343197325,173.07310824120304,0.25353748762705086,BALANCING
2.262,-1.6397410649590953,-0.03590450140974554,172.7926058770551,0.2530559689446277,BALANCING
2.2640000000000002,-1.6398089600116361,-0.03237572997004426,172.5121036711027,0.25257463308102235,BALANCING
