t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.77,-2.5444911079548906,0.6773635120142442,209.8925128013073,0.29313164524767327,BALANCING
2.7720000000000002,-2.5431322419098805,0.680938918479831,209.46001721926288,0.29242729148588126,BALANCING
2.774,-2.541766237691285,0.6845021689787493,209.02776698852833,0.29172354145439783,BALANCING
2.7760000000000002,-2.540393119595449,0.6880532802054665,208.59576328396318,0.2910203965353665,BALANCING
2.778,-2.539012911885315,0.6915922688619516,208.1640072763414,0.29031785810480804,BALANCING
2.7800000000000002,-2.537625638790409,0.6951191516575836,207.73250013235702,0.28961592753263055,BALANCING
2.782,-2.536231324506827,0.6986339453090603,207.30124301463,0.28891460618263964,BALANCING
2.7840000000000003,-2.5348299931972194,0.7021366665403059,206.87023708171188,0.2882138954125487,BALANCING
2.786,-2.533421668990776,0.7056273320823808,206.43948348809153,0.287513796573989,BALANCING
2.7880000000000003,-2.5320063759832125,0.70910595867339,206.00898338420092,0.2868143110125195,BALANCING
2.79,-2.5305841382367578,0.7125725630583934,205.57873791642086,0.2861154400676375,BALANCING
2.7920000000000003,-2.5291549797801385,0.7160271619893156,205.1487482270867,0.2854171850727885,BALANCING
2.794,-2.527718924608565,0.7194697722248539,204.71901545449424,0.2847195473553766,BALANCING
2.7960000000000003,-2.526275996683719,0.7229004105303901,204.28954073290524,0.28402252823677404,BALANCING
2.798,-2.524826219933741,0.7263190936779006,203.8603251925533,0.283326129032332,BALANCING
2.8000000000000003,-2.5233696182532155,0.7297258384458659,203.43136995964963,0.28263035105139045,BALANCING
2.802,-2.521906215503158,0.7331206616191825,203.00267615638884,0.28193519559728836,BALANCING
2.8040000000000003,-2.520436035511005,0.736503579989073,202.57424490095457,0.28124066396737357,BALANCING
2.806,-2.518959102070598,0.7398746103529981,202.14607730752527,0.28054675745301333,BALANCING
2.8080000000000003,-2.517475438942173,0.7432337695145673,201.71817448628016,0.2798534773396043,BALANCING
2.81,-2.515985069852349,0.7465810742834506,201.29053754340467,0.2791608249065823,BALANCING
2.8120000000000003,-2.5144880184941125,0.7499165414752911,200.86316758109643,0.2784688014274331,BALANCING
2.814,-2.5129843085268107,0.7532401879116163,200.43606569757105,0.27777740816970203,BALANCING
2.816,-2.511473963576136,0.7565520304197505,200.00923298706772,0.2770866463950043,BALANCING
2.818,-2.5099570072341155,0.7598520858327279,199.58267053985506,0.27639651735903514,BALANCING
2.82,-2.5084334630591005,0.7631403709892044,199.156379442237,0.27570702231157973,BALANCING
2.822,-2.506903354575754,0.7664169027333717,198.73036077655837,0.2750181624965238,BALANCING
2.824,-2.505366705275041,0.7696816979148692,198.30461562121076,0.27432993915186293,BALANCING
2.826,-2.5038235386142174,0.7729347733886993,197.87914505063827,0.2736423535097136,BALANCING
2.828,-2.5022738780168186,0.7761761460151387,197.45395013534335,0.2729554067963227,BALANCING
2.83,-2.50071774687265,0.7794058326596542,197.0290319418925,0.27226910023207757,BALANCING
2.832,-2.499155168537775,0.7826238501928158,196.60439153292202,0.2715834350315167,BALANCING
2.834,-2.497586166334508,0.7858302154902108,196.18002996714392,0.2708984124033393,BALANCING
2.836,-2.4960107635514017,0.7890249454323595,195.75594829935162,0.2702140335504155,BALANCING
2.838,-2.494428983443238,0.7922080569046287,195.3321475804256,0.26953029966979664,BALANCING
