side,angle_deg,rate_toward_dps,wheel_relative_rpm,recoverable_nominal,ensemble_recovered,ensemble_total,classification,sat_pct_1s,speed_guard_pct,max_abs_angle_deg,max_opposite_deg,final_angle_deg,final_rate_dps,final_wheel_rpm
-,2.0,70.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,159.66
-,2.0,70.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,209.66
-,2.0,70.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,259.66
-,2.0,70.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,309.66
-,2.0,70.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,359.66
-,2.0,70.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,409.66
-,2.0,70.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.125,20.125,20.125,69.039,459.66
-,2.0,70.0,350.0,0,0,5,not_recoverable,91.8,8.2,20.018,20.018,20.018,70.341,495.91
-,2.0,70.0,400.0,0,0,5,not_recoverable,61.8,38.2,20.028,20.028,20.028,74.218,496.26
-,2.0,75.0,-400.0,0,0,5,not_recoverable,33.0,0.0,20.062,20.062,20.062,70.407,-251.79
-,2.0,75.0,-350.0,0,0,5,not_recoverable,38.1,0.0,20.062,20.062,20.062,70.407,-201.79
-,2.0,75.0,-300.0,0,0,5,not_recoverable,44.3,0.0,20.062,20.062,20.062,70.407,-151.79
-,2.0,75.0,-250.0,0,0,5,not_recoverable,54.1,0.0,20.062,20.062,20.062,70.407,-101.79
-,2.0,75.0,-200.0,0,0,5,not_recoverable,73.7,0.0,20.062,20.062,20.062,70.407,-51.79
-,2.0,75.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,-1.79
-,2.0,75.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,48.21
-,2.0,75.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,98.21
-,2.0,75.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,148.21
-,2.0,75.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,198.21
-,2.0,75.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,248.21
-,2.0,75.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,298.21
-,2.0,75.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,348.21
-,2.0,75.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,398.21
-,2.0,75.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,70.407,448.21
-,2.0,75.0,350.0,0,0,5,not_recoverable,98.5,1.5,20.064,20.064,20.064,70.721,495.91
-,2.0,75.0,400.0,0,0,5,not_recoverable,66.0,34.0,20.054,20.054,20.054,75.271,496.26
-,2.0,80.0,-400.0,0,0,5,not_recoverable,34.8,0.0,20.036,20.036,20.036,72.097,-261.73
-,2.0,80.0,-350.0,0,0,5,not_recoverable,40.9,0.0,20.036,20.036,20.036,72.097,-211.73
-,2.0,80.0,-300.0,0,0,5,not_recoverable,49.7,0.0,20.036,20.036,20.036,72.097,-161.73
-,2.0,80.0,-250.0,0,0,5,not_recoverable,68.0,0.0,20.036,20.036,20.036,72.097,-111.73
-,2.0,80.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,-61.73
-,2.0,80.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,-11.73
-,2.0,80.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,38.27
-,2.0,80.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,88.27
-,2.0,80.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,138.27
-,2.0,80.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,188.27
-,2.0,80.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,238.27
-,2.0,80.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,288.27
-,2.0,80.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,338.27
-,2.0,80.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,388.27
-,2.0,80.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,438.27
-,2.0,80.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.036,20.036,20.036,72.097,488.27
-,2.0,80.0,400.0,0,0,5,not_recoverable,70.4,29.6,20.027,20.027,20.027,76.323,496.26
-,2.0,85.0,-400.0,0,0,5,not_recoverable,37.6,0.0,20.093,20.093,20.093,74.211,-270.13
-,2.0,85.0,-350.0,0,0,5,not_recoverable,45.9,0.0,20.093,20.093,20.093,74.211,-220.13
-,2.0,85.0,-300.0,0,0,5,not_recoverable,62.9,0.0,20.093,20.093,20.093,74.211,-170.13
-,2.0,85.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,-120.13
-,2.0,85.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,-70.13
-,2.0,85.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,-20.13
-,2.0,85.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,29.87
-,2.0,85.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,79.87
-,2.0,85.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,129.87
-,2.0,85.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,179.87
-,2.0,85.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,229.87
-,2.0,85.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,279.87
-,2.0,85.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,329.87
-,2.0,85.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,379.87
-,2.0,85.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,429.87
-,2.0,85.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.093,20.093,20.093,74.211,479.87
-,2.0,85.0,400.0,0,0,5,not_recoverable,74.6,25.4,20.131,20.131,20.131,77.946,496.26
-,2.0,90.0,-400.0,0,0,5,not_recoverable,41.2,0.0,20.122,20.122,20.122,76.437,-277.77
-,2.0,90.0,-350.0,0,0,5,not_recoverable,58.1,0.0,20.122,20.122,20.122,76.437,-227.77
-,2.0,90.0,-300.0,0,0,5,not_recoverable,91.9,0.0,20.122,20.122,20.122,76.437,-177.77
-,2.0,90.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,-127.77
-,2.0,90.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,-77.77
-,2.0,90.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,-27.77
-,2.0,90.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,22.23
-,2.0,90.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,72.23
-,2.0,90.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,122.23
-,2.0,90.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,172.23
-,2.0,90.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,222.23
-,2.0,90.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,272.23
-,2.0,90.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,322.23
-,2.0,90.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,372.23
-,2.0,90.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,422.23
-,2.0,90.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.122,20.122,20.122,76.437,472.23
-,2.0,90.0,400.0,0,0,5,not_recoverable,79.2,20.8,20.081,20.081,20.081,79.284,496.26
-,2.0,95.0,-400.0,0,0,5,not_recoverable,53.0,0.0,20.149,20.149,20.149,78.837,-284.64
-,2.0,95.0,-350.0,0,0,5,not_recoverable,80.1,0.0,20.149,20.149,20.149,78.837,-234.64
-,2.0,95.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,-184.64
-,2.0,95.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,-134.64
-,2.0,95.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,-84.64
-,2.0,95.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,-34.64
-,2.0,95.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,15.36
-,2.0,95.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,65.36
-,2.0,95.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,115.36
-,2.0,95.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,165.36
-,2.0,95.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,215.36
-,2.0,95.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,265.36
-,2.0,95.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,315.36
-,2.0,95.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,365.36
-,2.0,95.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,415.36
-,2.0,95.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.149,20.149,20.149,78.837,465.36
-,2.0,95.0,400.0,0,0,5,not_recoverable,84.0,16.0,20.052,20.052,20.052,80.865,496.26
-,2.0,100.0,-400.0,0,0,5,not_recoverable,72.5,0.0,20.033,20.033,20.033,81.113,-291.52
-,2.0,100.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,-241.52
-,2.0,100.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,-191.52
-,2.0,100.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,-141.52
-,2.0,100.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,-91.52
-,2.0,100.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,-41.52
-,2.0,100.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,8.48
-,2.0,100.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,58.48
-,2.0,100.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,108.48
-,2.0,100.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,158.48
-,2.0,100.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,208.48
-,2.0,100.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,258.48
-,2.0,100.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,308.48
-,2.0,100.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,358.48
-,2.0,100.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,408.48
-,2.0,100.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.033,20.033,20.033,81.113,458.48
-,2.0,100.0,400.0,0,0,5,not_recoverable,88.7,11.3,20.061,20.061,20.061,82.729,496.26
-,2.0,105.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-296.87
-,2.0,105.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-246.87
-,2.0,105.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-196.87
-,2.0,105.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-146.87
-,2.0,105.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-96.87
-,2.0,105.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,-46.87
-,2.0,105.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,3.13
-,2.0,105.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,53.13
-,2.0,105.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,103.13
-,2.0,105.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,153.13
-,2.0,105.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,203.13
-,2.0,105.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,253.13
-,2.0,105.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,303.13
-,2.0,105.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,353.13
-,2.0,105.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,403.13
-,2.0,105.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.116,20.116,20.116,83.977,453.13
-,2.0,105.0,400.0,0,0,5,not_recoverable,93.3,6.7,20.126,20.126,20.126,84.903,496.26
-,2.0,110.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-302.22
-,2.0,110.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-252.22
-,2.0,110.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-202.22
-,2.0,110.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-152.22
-,2.0,110.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-102.22
-,2.0,110.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-52.22
-,2.0,110.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,-2.22
-,2.0,110.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,47.78
-,2.0,110.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,97.78
-,2.0,110.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,147.78
-,2.0,110.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,197.78
-,2.0,110.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,247.78
-,2.0,110.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,297.78
-,2.0,110.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,347.78
-,2.0,110.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,397.78
-,2.0,110.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.088,20.088,20.088,86.779,447.78
-,2.0,110.0,400.0,0,0,5,not_recoverable,98.4,1.6,20.089,20.089,20.089,86.989,496.26
-,2.0,115.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-306.80
-,2.0,115.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-256.80
-,2.0,115.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-206.80
-,2.0,115.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-156.80
-,2.0,115.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-106.80
-,2.0,115.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-56.80
-,2.0,115.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,-6.80
-,2.0,115.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,43.20
-,2.0,115.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,93.20
-,2.0,115.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,143.20
-,2.0,115.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,193.20
-,2.0,115.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,243.20
-,2.0,115.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,293.20
-,2.0,115.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,343.20
-,2.0,115.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,393.20
-,2.0,115.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,443.20
-,2.0,115.0,400.0,0,0,5,not_recoverable,100.0,0.0,20.131,20.131,20.131,89.853,493.20
-,2.0,120.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-311.38
-,2.0,120.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-261.38
-,2.0,120.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-211.38
-,2.0,120.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-161.38
-,2.0,120.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-111.38
-,2.0,120.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-61.38
-,2.0,120.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,-11.38
-,2.0,120.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,38.62
-,2.0,120.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,88.62
-,2.0,120.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,138.62
-,2.0,120.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,188.62
-,2.0,120.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,238.62
-,2.0,120.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,288.62
-,2.0,120.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,338.62
-,2.0,120.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,388.62
-,2.0,120.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,438.62
-,2.0,120.0,400.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,92.915,488.62
-,2.0,125.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-315.20
-,2.0,125.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-265.20
-,2.0,125.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-215.20
-,2.0,125.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-165.20
-,2.0,125.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-115.20
-,2.0,125.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-65.20
-,2.0,125.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,-15.20
-,2.0,125.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,34.80
-,2.0,125.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,84.80
-,2.0,125.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,134.80
-,2.0,125.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,184.80
-,2.0,125.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,234.80
-,2.0,125.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,284.80
-,2.0,125.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,334.80
-,2.0,125.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,384.80
-,2.0,125.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,434.80
-,2.0,125.0,400.0,0,0,5,not_recoverable,100.0,0.0,20.127,20.127,20.127,96.250,484.80
-,2.0,130.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-319.02
-,2.0,130.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-269.02
-,2.0,130.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-219.02
-,2.0,130.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-169.02
-,2.0,130.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-119.02
-,2.0,130.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-69.02
-,2.0,130.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,-19.02
-,2.0,130.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,30.98
-,2.0,130.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,80.98
-,2.0,130.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,130.98
-,2.0,130.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,180.98
-,2.0,130.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,230.98
-,2.0,130.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,280.98
-,2.0,130.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,330.98
-,2.0,130.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,380.98
-,2.0,130.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,430.98
-,2.0,130.0,400.0,0,0,5,not_recoverable,100.0,0.0,20.095,20.095,20.095,99.598,480.98
-,2.5,0.0,-400.0,0,0,5,not_recoverable,27.7,72.3,20.025,0.000,-20.025,-71.132,-496.26
-,2.5,0.0,-350.0,0,0,5,not_recoverable,35.4,62.0,20.031,0.000,-20.031,-71.126,-495.91
-,2.5,0.0,-300.0,0,0,5,not_recoverable,39.6,52.7,20.049,0.000,-20.049,-71.135,-496.33
-,2.5,0.0,-250.0,0,0,5,not_recoverable,43.8,44.1,20.082,0.000,-20.082,-71.153,-495.99
-,2.5,0.0,-200.0,0,0,5,not_recoverable,48.4,35.5,20.138,0.000,-20.138,-71.153,-496.41
-,2.5,0.0,-150.0,0,0,5,not_recoverable,53.0,26.9,20.093,0.000,-20.093,-70.584,-496.07
-,2.5,0.0,-100.0,0,0,5,not_recoverable,53.2,17.9,20.005,0.000,-20.005,-69.348,-496.49
-,2.5,0.0,-50.0,0,0,5,not_recoverable,45.8,6.2,20.047,0.000,-20.047,-66.495,-496.03
-,2.5,0.0,0.0,0,0,5,not_recoverable,42.4,0.0,20.064,0.000,-20.064,-63.338,-434.22
-,2.5,0.0,50.0,0,0,5,not_recoverable,41.4,0.0,20.071,0.000,-20.071,-63.366,-336.93
-,2.5,0.0,100.0,0,0,5,not_recoverable,40.0,0.0,20.123,0.000,-20.123,-63.552,-241.45
-,2.5,0.0,150.0,0,0,5,not_recoverable,35.5,0.0,20.000,0.000,-20.000,-63.138,-149.96
-,2.5,0.0,200.0,0,0,5,not_recoverable,31.6,0.0,20.108,0.000,-20.108,-63.535,-64.93
-,2.5,0.0,250.0,0,0,5,not_recoverable,27.6,0.0,20.040,0.000,-20.040,-63.329,15.95
-,2.5,0.0,300.0,0,0,5,not_recoverable,23.9,0.0,20.042,0.000,-20.042,-63.377,92.54
-,2.5,0.0,350.0,0,0,5,not_recoverable,20.5,0.0,20.015,0.000,-20.015,-63.337,166.33
-,2.5,0.0,400.0,0,0,5,not_recoverable,18.9,0.0,20.062,0.000,-20.062,-63.568,237.28
-,2.5,5.0,-400.0,0,0,5,not_recoverable,23.8,79.0,20.124,0.000,-20.124,-71.568,-496.26
-,2.5,5.0,-350.0,0,0,5,not_recoverable,28.0,76.8,20.084,0.000,-20.084,-71.445,-495.91
-,2.5,5.0,-300.0,0,0,5,not_recoverable,30.0,30.7,20.052,20.052,20.052,63.502,-280.05
-,2.5,5.0,-250.0,0,0,5,not_recoverable,23.6,11.1,20.112,20.112,20.112,63.731,-273.89
-,2.5,5.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.054,20.054,20.054,63.498,-220.17
-,2.5,5.0,-150.0,0,0,5,not_recoverable,0.0,0.0,20.087,20.087,20.087,63.562,-162.63
-,2.5,5.0,-100.0,0,0,5,not_recoverable,0.0,0.0,20.100,20.100,20.100,63.598,-148.95
-,2.5,5.0,-50.0,0,0,5,not_recoverable,7.8,11.5,20.009,20.009,20.009,63.364,-276.93
-,2.5,5.0,0.0,0,0,5,not_recoverable,26.2,1.6,20.045,0.000,-20.045,-64.353,-495.96
-,2.5,5.0,50.0,0,0,5,not_recoverable,31.4,0.0,20.063,0.000,-20.063,-63.338,-348.02
-,2.5,5.0,100.0,0,0,5,not_recoverable,33.8,0.0,20.071,0.000,-20.071,-63.371,-234.20
-,2.5,5.0,150.0,0,0,5,not_recoverable,32.4,0.0,20.080,0.000,-20.080,-63.415,-138.06
-,2.5,5.0,200.0,0,0,5,not_recoverable,28.8,0.0,20.120,0.000,-20.120,-63.577,-51.44
-,2.5,5.0,250.0,0,0,5,not_recoverable,24.9,0.0,20.020,0.000,-20.020,-63.257,30.14
-,2.5,5.0,300.0,0,0,5,not_recoverable,21.6,0.0,20.079,0.000,-20.079,-63.505,106.65
-,2.5,5.0,350.0,0,0,5,not_recoverable,18.6,0.0,20.090,0.000,-20.090,-63.595,180.32
-,2.5,5.0,400.0,0,0,5,not_recoverable,24.6,0.0,20.035,0.000,-20.035,-63.469,251.90
